r,r1,r2,r3,r4,n1,n2,n3,n4
34.148648648648646,4.878378378378378,7.3175675675675675,9.756756756756756,12.195945945945942,0.0,0.0,0.0,0.0
34.348348348348345,4.906906906906906,7.36036036036036,9.813813813813812,12.267267267267268,0.0,0.0,0.0,0.0
34.548048048048045,4.935435435435435,7.403153153153153,9.87087087087087,12.338588588588586,0.0,0.0,0.0,0.0
34.747747747747745,4.963963963963963,7.445945945945946,9.927927927927927,12.409909909909912,0.0,0.0,0.0,0.0
34.947447447447445,4.9924924924924925,7.488738738738738,9.984984984984985,12.481231231231229,0.0,0.0,0.0,0.0
35.147147147147145,5.021021021021021,7.531531531531531,10.042042042042041,12.552552552552552,0.0,0.0,0.0,0.0
35.346846846846844,5.04954954954955,7.574324324324324,10.0990990990991,12.623873873873872,0.0,0.0,0.0,0.0
35.546546546546544,5.078078078078078,7.617117117117117,10.156156156156156,12.695195195195192,0.0,0.0,0.0,0.0
35.746246246246244,5.106606606606606,7.65990990990991,10.213213213213212,12.766516516516518,0.0,0.0,0.0,0.0
35.945945945945944,5.135135135135135,7.702702702702703,10.27027027027027,12.837837837837835,0.0,0.0,0.0,0.0
36.145645645645644,5.163663663663663,7.745495495495495,10.327327327327327,12.909159159159158,0.0,0.0,0.0,0.0
36.34534534534534,5.192192192192192,7.788288288288288,10.384384384384385,12.980480480480479,0.0,0.0,0.0,0.0
36.54504504504504,5.2207207207207205,7.831081081081081,10.441441441441441,13.051801801801801,0.0,0.0,0.0,0.0
36.74474474474474,5.2492492492492495,7.873873873873874,10.498498498498499,13.123123123123122,0.0,0.0,0.0,0.0
36.94444444444444,5.277777777777778,7.916666666666667,10.555555555555555,13.194444444444441,0.0,0.0,0.0,0.0
37.14414414414414,5.306306306306307,7.95945945945946,10.612612612612613,13.265765765765762,0.0,0.0,0.0,0.0
37.34384384384384,5.334834834834835,8.002252252252251,10.66966966966967,13.337087087087085,0.0,0.0,0.0,0.0
37.54354354354354,5.363363363363363,8.045045045045045,10.726726726726726,13.40840840840841,0.0,0.0,0.0,0.0
37.74324324324324,5.391891891891892,8.087837837837837,10.783783783783784,13.479729729729724,0.0,0.0,0.0,0.0
37.94294294294294,5.42042042042042,8.13063063063063,10.84084084084084,13.55105105105105,0.0,0.0,0.0,0.0
38.14264264264264,5.448948948948949,8.173423423423424,10.897897897897899,13.622372372372368,0.0,0.0,0.0,0.0
38.34234234234234,5.4774774774774775,8.216216216216216,10.954954954954955,13.69369369369369,0.0,0.0,0.0,0.0
38.54204204204204,5.5060060060060065,8.25900900900901,11.012012012012013,13.765015015015015,0.0,0.0,0.0,0.0
38.74174174174174,5.534534534534535,8.301801801801801,11.06906906906907,13.836336336336334,0.0,0.0,0.0,0.0
38.94144144144144,5.563063063063064,8.344594594594595,11.126126126126128,13.907657657657655,0.0,0.0,0.0,0.0
39.14114114114114,5.591591591591592,8.387387387387387,11.183183183183184,13.978978978978978,0.0,0.0,0.0,0.0
39.34084084084084,5.62012012012012,8.43018018018018,11.24024024024024,14.0503003003003,0.0,0.0,0.0,0.0
39.54054054054054,5.648648648648649,8.472972972972974,11.297297297297298,14.121621621621614,0.0,0.0,0.0,0.0
39.74024024024024,5.677177177177177,8.515765765765765,11.354354354354355,14.192942942942944,0.0,0.0,0.0,0.0
39.93993993993994,5.705705705705706,8.558558558558559,11.411411411411413,14.264264264264265,0.0,0.0,0.0,0.0
40.13963963963964,5.7342342342342345,8.60135135135135,11.468468468468469,14.335585585585584,0.0,0.0,0.0,0.0
40.33933933933934,5.762762762762764,8.644144144144144,11.525525525525527,14.406906906906908,0.0,0.0,0.0,0.0
40.53903903903904,5.791291291291292,8.686936936936936,11.582582582582583,14.478228228228224,0.0,0.0,0.0,0.0
40.73873873873874,5.819819819819819,8.72972972972973,11.639639639639638,14.549549549549551,0.0,0.0,0.0,0.0
40.93843843843844,5.848348348348349,8.772522522522523,11.696696696696698,14.620870870870867,0.0,0.0,0.0,0.0
41.13813813813814,5.876876876876876,8.815315315315315,11.753753753753752,14.692192192192191,0.0,0.0,0.0,0.0
41.33783783783784,5.905405405405406,8.858108108108109,11.810810810810812,14.763513513513514,0.0,0.0,0.0,0.0
41.53753753753754,5.933933933933933,8.9009009009009,11.867867867867867,14.834834834834835,0.0,0.0,0.0,0.0
41.73723723723724,5.962462462462463,8.943693693693694,11.924924924924927,14.906156156156154,0.0,0.0,0.0,0.0
41.93693693693694,5.990990990990991,8.986486486486488,11.981981981981981,14.977477477477482,0.0,0.0,0.0,0.0
42.13663663663664,6.019519519519519,9.02927927927928,12.039039039039038,15.048798798798801,0.0,0.0,0.0,0.0
42.33633633633634,6.048048048048049,9.072072072072073,12.096096096096097,15.120120120120113,0.0,0.0,0.0,0.0
42.53603603603604,6.076576576576576,9.114864864864865,12.153153153153152,15.191441441441444,0.0,0.0,0.0,0.0
42.73573573573574,6.105105105105106,9.157657657657658,12.210210210210212,15.262762762762764,0.0,0.0,0.0,0.0
42.93543543543544,6.133633633633633,9.20045045045045,12.267267267267266,15.334084084084084,0.0,0.0,0.0,0.0
43.13513513513514,6.162162162162163,9.243243243243244,12.324324324324326,15.405405405405407,0.0,0.0,0.0,0.0
43.33483483483484,6.1906906906906904,9.286036036036037,12.381381381381381,15.476726726726731,0.0,0.0,0.0,0.0
43.53453453453454,6.21921921921922,9.32882882882883,12.43843843843844,15.548048048048047,0.0,0.0,0.0,0.0
43.734234234234236,6.247747747747748,9.371621621621623,12.495495495495495,15.619369369369375,0.0,0.0,0.0,0.0
43.933933933933936,6.276276276276276,9.414414414414415,12.552552552552552,15.69069069069069,0.0,0.0,0.0,0.0
